Company_symbol,Sector,Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,fixedAssetTurnover,assetTurnover,Debt_to_Equity,Capex_to_Revenue,R&D_to_Revenue,Dividend_Yield,currentRatio
STL,Financial Services,13.8988,0.6678,0.429,1.0,0.101,3.878210709,0.03264793,1.1773,-0.0337,0.0,0.017,0.08531765
NYCB,Financial Services,29.4021,-0.1568,0.353,1.0,0.0635,3.18995953,0.021277655,2.1348,0.0089,0.0,0.0723,0.04197573
NBL,Energy,6.5286,0.1715,-0.013,0.759927798,-0.007,0.270698735,0.237315564,0.6974,0.6576,0.0259,0.0229,1.014
BAH,Industrials,12.1765,0.0616,0.049,0.233481419,0.5363,40.47937833,1.710078054,3.2331,0.0127,0.0,0.0185,1.45
AFL,Financial Services,8.5548,0.0042,0.134,0.44847872,0.1245,49.11512415,0.154964888,0.2463,0.0,0.0,0.0228,0.553243483
TPR,Consumer Cyclical,14.7102,0.3101,0.068,0.654506803,0.1225,6.641066185,0.880463591,0.4933,0.0455,0.0,0.0292,2.593
LNT,Utilities,12.0035,0.045,0.145,0.339878342,0.1139,0.283613108,0.229126151,1.2962,0.4437,0.0,0.0317,0.478
UTX,Industrials,10.969,0.1114,0.079,0.248357168,0.137,5.407904367,0.495495898,1.1844,0.0286,0.037,0.0266,1.132
WLL,Energy,3.6102,0.405,0.165,0.744489563,0.0802,0.284099257,0.268238214,0.6539,0.4579,0.0324,0.0,0.742
LKQ,Consumer Cyclical,10.3687,0.2198,0.04,0.385196815,0.1004,9.733686183,1.04241683,0.9013,0.0187,0.0,0.0,2.675
CRZO,Energy,3.4034,0.4291,0.353,0.791162183,0.4123,0.353133518,0.33466516,1.6654,0.7432,0.0,0.0,0.467
CENX,Basic Materials,19.1018,0.1914,-0.035,-0.012095922,-0.0869,1.957200455,1.231349593,0.367,0.0438,0.0,0.0,2.259
CLR,Energy,5.97,0.5091,0.21,0.796842228,0.1608,0.339556879,0.307857388,0.9387,0.6189,0.0016,0.0,1.018
HL,Basic Materials,11.117,-0.0184,-0.048,0.13947071,-0.0157,0.225054008,0.209744359,0.3229,0.2372,0.0811,0.0038,1.205
LULU,Consumer Cyclical,15.9308,0.13,0.098,0.528008468,0.162,5.593213862,1.325595965,0.0,0.0596,0.0,0.0,4.909
CAG,Consumer Defensive,13.1477,0.0142,0.102,0.296222113,0.2199,4.994212016,0.764069493,1.038,0.0307,0.0,0.0228,0.83
STLD,Basic Materials,3.9762,0.2393,0.106,0.196484997,0.3198,4.013161598,1.534593668,0.604,0.0202,0.0,0.025,3.957
PEP,Consumer Defensive,13.565,0.0179,0.194,0.545614822,0.862,3.676218091,0.832745209,2.2263,0.0487,0.0,0.0325,0.989
SO,Utilities,11.2153,0.0201,0.095,0.354884018,0.0772,0.2907905,0.20095968,1.6133,0.3384,0.0,0.0542,0.671
COST,Consumer Defensive,17.0591,0.0973,0.022,0.130135051,0.2449,7.193536914,3.467450404,0.5139,0.021,0.0,0.0091,1.018
CCI,Real Estate,21.4473,0.2449,0.103,0.659413609,0.0558,0.396534074,0.165411011,1.3862,0.321,0.0,0.0394,0.867
ZAYO,Technology,12.4717,0.1721,0.04,0.63807877,0.0686,0.479493699,0.282576358,3.885,0.3035,0.0,0.0,1.034
ADT,Industrials,7.2323,0.0617,-0.133,0.772717084,-0.1442,1.416603644,0.266243092,2.3675,0.1535,0.0,0.0233,0.843
ALTR,Technology,46.1428,0.4807,0.028,0.704953239,0.0467,16.36905117,1.013093266,0.1081,0.0135,0.1977,0.0,1.211
EMR,Industrials,14.7238,0.1405,0.127,0.426930147,0.2462,4.887142055,0.853751839,0.532,0.0354,0.0,0.025,1.074
CNP,Utilities,9.0381,0.1014,0.031,0.195863632,0.0457,0.753987468,0.3920545,1.2118,0.1559,0.0,0.0394,2.127
ALXN,Healthcare,31.3308,0.1634,0.019,0.909396785,0.0085,2.807475365,0.296528112,0.3499,0.0516,0.1768,0.0,2.883
COTY,Consumer Defensive,21.7341,0.2284,-0.018,0.616109811,-0.0191,5.591385055,0.415285769,0.8502,0.0475,0.0,0.036,0.903
MA,Financial Services,24.4251,0.1963,0.392,1.0,1.086,16.23235613,0.601367659,1.1741,0.0337,0.0,0.0053,1.395
AWI,Basic Materials,9.4501,0.0914,0.191,0.341946068,0.8226,1.946706587,0.530544525,3.6274,0.0737,0.0,0.003,1.306
ADP,Industrials,21.4417,0.0772,0.141,0.413934887,0.398,16.7918609,0.343063288,0.4228,0.0353,0.0,0.0187,1.046
MNST,Consumer Defensive,19.4473,0.13,0.261,0.602906401,0.275,15.66413222,0.841014948,0.0,0.0186,0.0,0.0,3.001
GTN,Consumer Cyclical,5.2017,0.2282,0.194,0.449879719,0.1776,2.986589532,0.257330169,2.1474,0.0645,0.0,0.0,5.82
CDE,Basic Materials,12.1459,-0.1179,-0.077,0.090239078,-0.0568,0.49283081,0.365491387,0.5382,0.2249,0.0406,0.0,1.845
NCR,Technology,11.2403,-0.017,-0.021,0.261514442,-0.2228,17.84122563,0.825280247,8.0127,0.0484,0.0393,0.0,1.325
AMT,Communication Services,22.0396,0.1165,0.165,0.707288881,0.2317,0.661512746,0.225386545,3.9654,0.1227,0.0,0.0199,0.509
SJM,Consumer Defensive,12.1522,-0.0048,0.182,0.385491566,0.1696,4.254872477,0.480818498,0.6123,0.0419,0.0,0.0271,1.504
ETN,Industrials,10.2414,0.0591,0.099,0.328474247,0.1332,6.23276608,0.69500193,0.4669,0.0261,0.027,0.0385,1.473
DUK,Utilities,12.0172,0.0406,0.109,0.377227682,0.0608,0.267422078,0.168654396,1.3223,0.3829,0.0,0.0421,0.646
CL,Consumer Defensive,14.4603,0.0058,0.154,0.593862584,-23.5294,4.005153311,1.27818436,-62.4118,0.028,0.0,0.0279,1.135
KAR,Consumer Cyclical,5.3407,0.0901,0.087,0.431584253,0.224,5.974009509,0.523105104,1.8217,0.0524,0.0,0.0775,1.263
NEE,Utilities,8.8197,-0.026,0.397,0.577808334,0.1944,0.23782239,0.161298721,1.1045,0.3593,0.0,0.0255,0.364
PXD,Energy,7.9832,0.7259,0.104,0.461603824,0.0808,0.634476717,0.525889516,0.1886,0.4018,0.0121,0.0024,1.419
WPX,Energy,6.0344,1.2105,0.062,0.689177489,0.0351,0.317919075,0.281604291,0.5778,0.639,0.0325,0.0,1.034
ADM,Consumer Defensive,7.3954,0.0578,0.028,0.064981893,0.0953,6.46448307,1.575710822,0.4416,0.0131,0.0,0.0327,1.748
VTR,Real Estate,18.1836,0.048,0.109,0.548482705,0.0401,0.181501474,0.165857153,1.0507,0.1001,0.0,0.054,0.555446424
VMW,Technology,17.1439,0.1116,0.084,0.854871534,0.0764,7.320297952,0.370744129,0.491,0.0335,0.2232,0.0,2.877
DKS,Consumer Cyclical,4.2464,0.0844,0.038,0.289746594,0.1666,5.121485209,2.043434027,0.0336,0.0552,0.0,0.0228,1.408
WTI,Energy,2.6204,0.1922,0.428,0.694378911,-0.7661,1.126663446,0.684096194,-1.9506,0.2118,0.0,0.0,1.214
LRCX,Technology,7.2636,0.3823,0.215,0.466284457,0.3662,12.27304284,0.887617094,0.3717,0.0247,0.1074,0.0149,2.904
NXPI,Technology,6.3932,0.0163,0.235,0.515679813,0.2102,3.861658456,0.436925221,0.7,0.0648,0.1807,0.0063,1.544
CE,Basic Materials,7.6509,0.1653,0.169,0.275611461,0.4045,1.923904275,0.768280898,1.1833,0.0471,0.0101,0.0231,1.616
HUN,Basic Materials,7.3984,0.1222,0.036,0.215907879,0.1337,3.985975351,1.179303408,0.9206,0.0334,0.0162,0.0337,1.836
VER,Real Estate,15.1369,0.0045,-0.14,0.899463934,-0.0126,0.103374431,0.090082546,0.8506,0.0184,0.0,0.0769,1.124186567
GPK,Consumer Cyclical,7.4556,0.3677,0.037,0.157064586,0.14,1.859122758,0.853212829,1.8722,0.0656,0.0,0.0282,1.505
WELL,Real Estate,17.0493,0.0889,0.161,0.482391763,0.055,0.165389578,0.154916876,0.9088,-0.2372,0.0,0.0501,0.638099674
TJX,Consumer Cyclical,10.1989,0.0808,0.073,0.288933336,0.5066,7.164259747,2.551189766,0.4333,0.0295,0.0,0.0158,1.656
PLD,Real Estate,16.5148,0.0712,0.586,0.729826429,0.074,0.093699306,0.072998947,0.4973,1.134,0.0,0.0327,1.440185708
KSS,Consumer Cyclical,5.5994,0.0205,0.043,0.393746266,0.1585,2.583815773,1.500037344,0.833,0.0335,0.0,0.036,1.986
XEC,Energy,3.8721,0.2194,0.339,0.464894441,0.2378,0.588725794,0.385843713,0.456,0.4657,0.0,0.0094,2.009
DRI,Consumer Cyclical,10.8973,0.1269,0.074,0.216012178,0.2716,3.32541773,1.477274389,0.4221,0.0486,0.0,0.0286,0.4
ENDP,Healthcare,35.6445,-0.1504,-0.35,0.446339052,2.07,5.907246458,0.290857056,-16.5738,0.0283,0.0631,0.0,1.202
ATI,Industrials,7.9386,0.1479,0.055,0.155760391,0.1179,1.634989899,0.735504744,0.8178,0.0344,0.0,0.0,2.685
VFC,Consumer Cyclical,17.565,0.0314,0.097,0.505335741,0.2174,12.03754941,1.193611601,0.4693,0.0044,0.0,0.0256,2.405
BDN,Real Estate,11.058,0.0458,0.25,0.599476435,0.0758,0.162832507,0.133516852,1.1274,0.1564,0.0,0.0559,1.535173423
HON,Industrials,11.5764,0.0313,0.162,0.305152863,0.3721,7.893126888,0.723555986,0.8919,0.0194,0.0,0.0715,1.287
GOOGL,Technology,14.1441,0.2342,0.225,0.564760742,0.173,2.291046401,0.587730678,0.0226,0.183,0.1565,0.0,3.919
ICE,Financial Services,14.6099,0.0741,0.317,0.793339707,0.1156,5.057211926,0.06763587,0.4326,0.0446,0.0,0.0127,1.009
WY,Basic Materials,13.4511,0.0389,0.1,0.242108079,0.0827,0.499799438,0.43341643,0.7347,0.0571,0.0011,0.0604,0.826
BLL,Consumer Cyclical,13.1491,0.0594,0.039,0.198195101,0.1313,2.561646852,0.702851275,1.9459,0.0701,0.0,0.0087,0.962
CGNX,Technology,23.9068,0.0525,0.272,0.744459519,0.1931,8.822464878,0.625229614,0.0,0.046,0.1444,0.0048,8.542
AMGN,Healthcare,9.9878,0.0393,0.353,0.827304502,0.6715,4.789632916,0.357549386,2.7143,0.0311,0.1574,0.0271,2.789
FSLR,Technology,6.7392,-0.2371,0.064,0.174763507,0.0277,1.086782533,0.31511444,0.0896,0.3297,0.0376,0.0,4.565
IVZ,Financial Services,9.1182,0.0298,0.166,1.0,0.1029,11.33795605,0.171542107,0.89,0.0193,0.0,0.0711,1.44
DG,Consumer Defensive,12.3489,0.0675,0.066,0.307671985,0.2512,8.688825158,1.87514052,0.4907,0.0275,0.0,0.0105,1.433
SLM,Financial Services,9.1122,0.1869,0.423,1.0,0.164,10.58068888,0.041906215,1.4412,0.0,0.0,0.0,1.385824682
SGU,Energy,5.8198,0.2677,0.033,0.276154358,0.1792,19.14945559,2.29849816,0.3253,0.0078,0.0,0.0464,0.907
ODP,Consumer Cyclical,4.8167,0.0757,0.009,0.231593282,0.0489,14.43643512,1.786409342,0.7239,0.017,0.0,0.0388,1.228
PK,Real Estate,8.6213,-0.0193,0.172,0.426379247,0.0838,0.343197492,0.292320837,0.5234,0.0687,0.0,0.1055,1.450549451
TOL,Consumer Cyclical,7.7945,0.2284,0.105,0.205823589,0.1572,36.95789033,0.697271243,0.7769,0.004,0.0,0.0122,4.094020797
PDCO,Healthcare,10.1824,-0.0228,0.037,0.219435705,0.1375,18.80891634,1.574369812,0.6941,0.0079,0.0,0.0447,1.952
BCO,Industrials,16.36,0.0424,-0.01,0.225171257,-0.2167,4.988418645,1.07815204,10.1106,0.0445,0.0,0.0093,1.42
CME,Financial Services,21.0734,0.1824,0.455,1.0,0.0757,9.604189882,0.055622602,1.6921,0.0271,0.0,0.0242,1.015
BKD,Healthcare,35.476,-0.0454,-0.117,0.16872724,-0.5185,0.858968573,0.700671691,4.4309,0.0498,0.0,0.0,1.001
PPBI,Financial Services,11.5359,0.5378,0.297,1.0,0.0626,6.422609018,0.0361688,0.395,0.0248,0.0,0.0,0.027281918
ETFC,Financial Services,4.8339,0.2143,0.354,1.0,0.1603,10.22419929,0.04419796,0.2147,0.039,0.0,0.0032,1.428287393
AIV,Real Estate,8.6278,-0.0328,0.675,0.661848397,0.392,0.169898532,0.157093598,2.3983,-0.1217,0.0,0.0357,0.786966685
EXC,Utilities,8.0518,0.0721,0.056,0.227733778,0.0653,0.469122766,0.300711982,1.1874,0.211,0.0,0.0306,1.172
TAP,Consumer Defensive,8.207,-0.0212,0.104,0.388575249,0.0827,2.337000629,0.357677567,0.7765,0.0575,0.0,0.0292,0.643
UNP,Industrials,11.3779,0.075,0.261,0.735196216,0.2921,0.433417491,0.386021269,1.0964,0.1505,0.0,0.0221,0.9
BDX,Healthcare,23.5884,0.3217,0.01,0.454357755,0.0148,2.973581395,0.296508608,1.0239,0.056,0.0629,0.0113,1.027
GME,Consumer Cyclical,3.903,0.0731,0.004,0.290730189,0.0157,24.35071225,1.695314979,0.3693,0.0133,0.0,0.0971,1.563
PEGI,Utilities,7.056,0.1752,0.294,0.132505176,0.1356,0.110324349,0.091235361,2.1805,0.3747,0.0,0.0907,0.441
MX,Technology,7.0107,0.1048,-0.005,0.263812129,0.2253,3.714172656,1.287556842,-17.5377,0.042,0.1039,0.0,2.659
RLJ,Real Estate,8.7254,0.2986,0.093,0.388363434,0.055,0.327447161,0.293288185,0.6422,-0.1575,0.0,0.0805,0.882661996
LB,Consumer Cyclical,7.5406,0.0046,0.078,0.392574414,-1.3054,4.366401659,1.55012885,-7.6946,0.056,0.0,0.0652,1.621
TIF,Consumer Cyclical,12.8457,0.042,0.089,0.626097175,0.1145,4.209793034,0.762568351,0.3104,0.0574,0.0,0.0183,5.496
DLPH,Consumer Cyclical,3.9011,0.0019,0.074,0.184643886,1.226,3.361937716,1.247880812,5.2432,0.0535,0.0,0.0475,1.402
NCLH,Consumer Cyclical,8.7034,0.1221,0.158,0.442278162,0.1601,0.499628649,0.398207152,1.0887,0.2588,0.0,0.0,0.175
NOV,Energy,13.6644,0.1573,-0.004,0.170826925,-0.0022,3.022166607,0.427005456,0.1962,0.0289,0.0,0.0078,3.109
CNDT,Industrials,17.2713,-0.1045,-0.077,0.224550343,-0.1291,16.44207317,0.807335329,0.4863,0.0391,0.002,0.0,1.641
LMT,Industrials,11.4525,0.0761,0.094,0.135300026,3.6198,8.778902678,1.198012301,10.1176,0.0238,0.0,0.0313,1.118
MTZ,Industrials,6.9123,0.0458,0.038,0.140403886,0.1868,9.239560154,1.556191473,1.0122,0.0204,0.0,0.0,1.69
WEN,Consumer Cyclical,7.377,0.0,0.289,0.518238994,0.7096,1.31079967,0.370456664,4.294,0.0439,0.0,0.0218,2.343
GPS,Consumer Cyclical,5.5175,0.0218,0.053,0.382592242,0.2697,5.652406417,1.98460383,0.3973,0.0461,0.0,0.0301,1.856
SYY,Consumer Defensive,13.8526,0.0606,0.024,0.188760363,0.5707,12.98800087,3.2499176,3.3217,0.0113,0.0,0.0203,1.215
WDR,Financial Services,2.1727,0.0027,0.158,1.0,0.2078,18.29291018,0.863268454,0.1074,0.0022,0.0,0.0553,3.269
FTV,Technology,7.2407,0.121,0.446,0.514714771,0.4418,11.20065961,0.499992251,0.5201,0.0174,0.0642,0.0041,1.447
BKI,Technology,16.9475,0.0593,0.151,1.0,0.0943,6.290231508,0.304921443,0.7482,0.0925,0.0,0.0,1.113
CTSH,Technology,9.925,0.0888,0.13,0.389891473,0.1839,11.56743185,1.013322441,0.0652,0.0234,0.0,0.0126,3.125
EIX,Utilities,19.593,0.0274,-0.033,0.351900134,-0.0262,0.306138738,0.223724679,1.1864,0.3562,0.0,0.0428,0.646
CTXS,Technology,17.0315,0.0528,0.194,0.854130078,1.0438,12.21837253,0.579025434,3.4401,0.0233,0.1479,0.0034,0.717
AMTD,Financial Services,10.1573,0.4831,0.27,0.965333822,0.1841,6.883838384,0.145309168,0.3168,0.0398,0.0,0.016,1.098933109
CPE,Energy,5.3468,0.6035,0.499,0.821424925,0.1228,0.157086837,0.147674906,0.4865,1.0401,0.0,0.0,0.707
CF,Basic Materials,9.1403,0.0724,0.065,0.20704448,0.098,0.513626348,0.349814391,1.5882,0.0894,0.0,0.0276,1.807
SABR,Technology,9.1719,0.0746,0.087,0.278136602,0.349,4.892577166,0.665983855,3.5219,0.0734,0.0,0.0259,1.166
LYB,Basic Materials,5.7936,0.1311,0.12,0.166008615,0.4572,3.126071972,1.379305467,0.9152,0.054,0.0029,0.0481,1.917
DISH,Communication Services,8.7318,-0.0535,0.116,0.319686987,0.1832,7.064331131,0.445329606,1.7628,0.0289,0.0,0.0,0.689
AEO,Consumer Cyclical,5.7339,0.0514,0.054,0.361082152,0.1638,5.240740971,2.089699848,0.0,0.0446,0.0,0.0292,1.996
XEL,Utilities,11.1866,0.0117,0.109,0.385975557,0.1032,0.312283456,0.250875247,1.4267,0.343,0.0,0.0309,0.694
VVV,Energy,11.5669,0.0964,0.073,0.35273523,-0.4637,5.44047619,1.232470334,-3.6927,0.0407,0.0,0.0144,1.764
HQY,Technology,41.5459,0.2868,0.206,0.58780525,0.1368,29.29109239,0.621751061,0.0,0.069,0.1193,0.0,12.952
UPS,Industrials,11.4938,0.0792,0.067,0.928208625,1.5859,2.703981036,1.436760237,7.526,0.0869,0.0,0.0373,1.151
MUR,Energy,4.319,0.1553,0.16,0.783749572,0.0851,0.304857976,0.232579305,0.644,0.7376,0.0404,0.0428,1.04
VMC,Basic Materials,14.3959,0.1266,0.118,0.251192769,0.0991,1.034352479,0.445770042,0.5598,0.102,0.0,0.0113,1.791
ANTM,Healthcare,9.3482,0.0229,0.041,0.219423484,0.1314,33.67641682,1.286903914,0.6731,0.0131,0.0,0.0114,1.563
SFIX,Consumer Cyclical,38.3755,0.2552,0.037,0.437032054,0.1425,35.89525593,2.546808975,0.0,0.0135,0.0,0.0,2.932
GD,Industrials,11.1754,0.1685,0.092,0.185533114,0.2851,9.098290598,0.797062192,1.0584,0.0191,0.0,0.0231,1.234
KIM,Real Estate,10.9793,-0.03,0.377,0.71791748,0.0933,4.825348822,0.105896119,0.9138,-0.1871,0.0,0.0765,1.131548507
FNF,Financial Services,7.9754,-0.009,0.083,1.0,0.1356,46.30487805,0.816471347,0.1806,0.0082,0.0,0.0382,2.06122449
CHD,Consumer Defensive,19.1305,0.0979,0.137,0.444004921,0.2317,6.930625209,0.683104857,0.8587,0.0146,0.0,0.0132,0.813
DLR,Real Estate,23.1235,0.2394,0.082,0.643332071,0.0336,0.202024758,0.128182652,1.1261,0.435,0.0,0.0379,0.666714105
IP,Consumer Cyclical,7.57,0.0719,0.086,0.332575302,0.2733,1.730343752,0.694126757,2.3026,0.0665,0.0,0.0477,1.49
CLI,Real Estate,13.3446,-0.1389,0.159,0.577550951,0.0566,0.122910903,0.104849501,1.8785,0.3393,0.0,0.0408,0.501311308
CC,Basic Materials,4.6534,0.0736,0.15,0.296926785,0.9813,2.017016105,0.901657158,3.9172,0.075,0.0124,0.0298,1.927
DAN,Consumer Cyclical,3.7012,0.1296,0.052,0.142085227,0.3175,4.401621622,1.375971612,1.3257,0.0399,0.0,0.0293,1.664
ZBH,Healthcare,27.9111,0.0166,-0.048,0.713610407,-0.0336,3.936141709,0.328800338,0.793,0.0553,0.0494,0.0093,1.829
LPX,Basic Materials,4.0089,0.0344,0.14,0.263083451,0.2321,2.638059701,1.124900557,0.2071,0.0757,0.0,0.0234,4.912
BBY,Consumer Cyclical,7.0287,0.0697,0.024,0.234300491,0.2769,17.41057414,3.230209211,0.3751,0.0163,0.0,0.02,1.257
GRUB,Technology,41.446,0.4746,0.078,0.548952253,0.0544,8.42928156,0.487608607,0.237,0.0854,0.0817,0.0,1.63
BG,Consumer Defensive,8.9003,-0.0011,0.005,0.049537634,0.0433,8.795039415,2.354851995,0.8702,0.0108,0.0,0.0359,1.543
PWR,Industrials,7.3437,0.1801,0.026,0.132477662,0.0814,8.754814143,1.578824094,0.3069,0.0247,0.0,0.0013,1.842
NTCT,Technology,16.4174,-0.1509,0.081,0.724454214,0.0386,18.79200548,0.292936133,0.29,0.0163,0.218,0.0,1.82
NEM,Basic Materials,8.9682,-0.0171,0.047,0.435681787,0.0325,0.591695219,0.350132754,0.4057,0.1423,0.0483,0.0162,2.953
BEN,Financial Services,4.0479,-0.0114,0.121,1.0,0.0772,11.81140187,0.439329788,0.0736,0.0169,0.0,0.1286,6.321
SHLX,Energy,9.7412,0.1161,0.628,0.629121403,-1.6457,0.707142857,0.274137931,-7.5035,0.0938,0.0,0.087,5.358
PBH,Consumer Defensive,15.0365,0.1804,0.326,0.553704022,0.2881,19.81235728,0.276864244,1.6909,0.012,0.0,0.0,2.463
SBH,Consumer Cyclical,7.1883,-0.0015,0.066,0.494438871,-0.9609,12.75328596,1.874958878,-6.6068,0.0219,0.0,0.0,2.352
NI,Utilities,25.2261,0.0492,-0.013,0.655626161,-0.0088,0.329065466,0.234567052,1.588,0.3555,0.0,0.0308,0.509
LLY,Healthcare,23.2158,0.0736,0.132,0.738146337,0.3288,3.070959593,0.559248344,1.0478,0.0492,0.2161,0.0195,1.729
KLAC,Technology,9.5142,0.16,0.199,0.64177654,0.4951,14.09925395,0.715902422,1.3807,0.0166,0.1507,0.0243,3.746
LADR,Real Estate,26.5784,0.2728,0.465,1.0,0.1246,0.387711894,0.061685461,3.0817,-0.0685,0.0,0.0992,7.598098261
FHN,Financial Services,2.8631,0.453,0.278,1.0,0.1214,3.918915637,0.047416065,0.5133,0.0091,0.0,0.0365,0.142855912
HSIC,Healthcare,11.5278,0.0594,0.041,0.272313692,0.181,42.014999,1.553079591,0.6551,0.0069,0.0,0.0,1.297
CXO,Energy,5.4147,0.6052,0.551,0.771139484,0.1218,0.186035047,0.157868715,0.2319,0.6557,0.0157,0.0,1.039
HLX,Energy,6.198,0.2725,0.039,0.164478291,0.0177,0.404992487,0.315120563,0.2722,0.1853,0.0,0.0,2.355
RSG,Industrials,11.2364,-0.0001,0.103,0.387505104,0.1308,1.251966933,0.46449091,1.0518,0.1036,0.0,0.02,0.575
BIG,Consumer Defensive,6.1449,0.0135,0.036,0.406970873,0.2835,9.301370904,3.187188432,0.3217,0.0297,0.0,0.0179,1.733
CYH,Healthcare,15.6533,-0.078,-0.056,0.833627693,0.5134,2.305750122,0.892553124,-8.8573,0.0367,0.0,0.0,1.484
PAYC,Technology,34.9328,0.3078,0.242,0.839736482,0.4095,3.200325494,0.372117961,0.1027,0.1058,0.0817,0.0,1.035
GCP,Basic Materials,10.2461,0.0378,0.014,0.364226053,0.0317,4.999555753,0.877915594,0.7441,0.0489,0.0179,0.0,2.462
YUM,Consumer Cyclical,15.8512,-0.0323,0.271,0.467299578,-0.1945,4.598221504,1.377239709,-1.2708,0.0411,0.0,0.0157,0.928
STZ,Consumer Defensive,17.6336,0.0354,0.304,0.502948432,0.2888,1.582625217,0.369073992,1.2773,0.1395,0.0,0.0097,1.703
GIII,Consumer Cyclical,11.4537,0.1762,0.022,0.375761417,0.0554,28.68407983,1.465628503,0.3489,0.0123,0.0,0.0,2.764
USFD,Consumer Defensive,10.2726,0.0012,0.017,0.17811789,0.126,13.12432139,2.631722186,1.1192,0.0096,0.0,0.0,1.435
SFM,Consumer Defensive,10.7146,0.1163,0.03,0.335579459,0.2691,6.794283619,3.107718126,0.9845,0.034,0.0,0.0,1.077
THC,Healthcare,7.7266,-0.0452,0.006,1.0,-0.9328,2.618761619,0.817216297,-124.5882,0.004,0.0,0.0,1.202
DOC,Real Estate,15.7987,0.2298,0.13,0.709810177,0.0236,0.106435135,0.101995639,0.6442,0.143,0.0,0.0574,1.639615052
QRVO,Technology,11.0327,-0.0195,-0.014,0.385724605,-0.0084,2.163969167,0.465960534,0.2059,0.0907,0.1497,0.0,4.178
AVP,Consumer Defensive,4.9143,-0.0252,-0.004,0.575682516,0.0216,9.991571019,1.850930233,-1.7619,0.0162,0.0,0.0,1.177
EVR,Financial Services,3.8234,0.2114,0.183,1.0,0.4976,25.4684898,0.971321002,0.2555,0.0161,0.0,0.0266,1.976
CMS,Utilities,10.4097,0.0441,0.096,0.348901499,0.1382,0.37917908,0.280198948,2.4768,0.3018,0.0,0.0288,0.941
HMHC,Consumer Defensive,7.4918,-0.0035,-0.071,0.451430978,-0.1225,10.50162398,0.530000513,0.9937,0.0406,0.0,0.0,1.448
NMRK,Real Estate,4.4167,0.2826,0.052,1.0,0.1881,25.98285642,0.592786894,2.661,0.0103,0.0,0.0337,1.056
PDM,Real Estate,10.8133,-0.084,0.248,0.601994041,0.0762,0.174357902,0.146409852,0.9854,0.4259,0.0,0.0493,1.675253391
KMT,Industrials,8.1755,0.1504,0.085,0.346357227,0.1676,2.872865388,0.809318473,0.8303,0.0662,0.0,0.0225,1.744
HP,Energy,12.0546,0.3782,0.194,0.335572202,0.1101,0.512059377,0.400212587,0.1127,0.1876,0.0073,0.0401,2.958
FLR,Industrials,5.991,-0.0182,0.012,0.03495268,0.0759,25.69448965,2.150255726,0.5698,0.0068,0.0,0.0261,1.532
JHG,Financial Services,3.8155,0.2684,0.227,1.0,0.1082,33.18561151,0.333685383,0.0659,0.0126,0.0,0.0676,2.772
FDX,Industrials,10.0474,0.0851,0.07,0.62631016,0.2355,2.324714073,1.250716606,0.8826,0.0865,0.0,0.008,1.386
EMN,Basic Materials,7.5433,0.063,0.106,0.244212393,0.1861,1.812678571,0.634635824,1.0629,0.052,0.0232,0.0315,1.818
LNG,Energy,22.2069,0.426,0.059,0.347689996,-0.8954,0.293154707,0.249695189,-54.135,0.4561,0.0009,0.0,2.431
WU,Financial Services,7.1243,0.0119,0.152,0.409506431,-2.7498,20.6727071,0.621320914,-11.0836,0.0338,0.0,0.0445,0.895361005
BAX,Healthcare,14.5691,0.0536,0.146,0.429675564,0.2084,2.449801849,0.711399527,0.4461,0.0612,0.0589,0.0111,2.087
AOBC,Industrials,9.341,-0.3281,0.033,0.322570652,0.0477,3.8136685,0.814498161,0.4945,0.0314,0.0187,0.0,2.685
CARS,Consumer Cyclical,11.3603,0.0573,0.059,0.860499572,0.0239,15.96179066,0.254610469,0.4254,0.0215,0.1117,0.0,1.39
NUAN,Technology,46.1052,0.0579,-0.078,0.574213284,-0.0931,13.37005057,0.386932168,1.2724,0.0238,0.1488,0.0,1.215
TEL,Technology,11.2828,0.148,0.183,0.339219331,0.2368,4.0,0.686157167,0.3693,0.0652,0.0486,0.0191,1.406
MLM,Basic Materials,13.1092,0.0703,0.111,0.227737194,0.095,0.822973927,0.444359629,0.6309,0.0886,0.0,0.0107,1.736
GWW,Industrials,12.6965,0.0764,0.07,0.387487746,0.4071,8.299556213,1.910607867,1.1556,0.0213,0.0,0.019,2.37
PBF,Energy,7.3954,0.2478,0.005,0.022166297,0.0479,7.115101939,3.395969346,0.7225,0.0215,0.0,0.0367,1.516
GT,Consumer Cyclical,4.6056,0.0064,0.046,0.227075929,0.1456,2.131836341,0.917200095,1.1848,0.0524,0.0,0.0284,1.239
EA,Technology,20.2371,0.063,0.203,0.752038835,0.227,11.36865342,0.599953402,0.2159,0.0208,0.2563,0.0,2.41
CMI,Industrials,6.5293,0.1636,0.09,0.241344495,0.2914,5.803466797,1.247035988,0.337,0.0321,0.0379,0.0332,1.538
HCA,Healthcare,8.5729,0.0702,0.081,0.37551685,-0.7651,2.362555044,1.190527202,-6.6305,0.0765,0.0,0.0112,1.349
QTS,Real Estate,19.6497,0.009,-0.047,0.643905763,-0.0037,0.192103742,0.157417498,1.1266,1.0688,0.0,0.0443,0.978150018
CNX,Energy,2.8499,0.1892,0.46,0.713575323,0.184,0.249254297,0.20139662,0.5539,0.6452,0.007,0.0,0.959
